Малая Аркадийская, дорога, рус
Малая Арнаутская, ул., рус
Малая Новоаркадийская, дорога, рус
Малая Садовая, ул., рус
Малиновского, ул., рус
Маловского, ул., рус
Малороссийская, ул., рус
Малый, пер., рус
Мандражинская, ул., рус
Манежная, ул., рус
Манежный, пер., рус
Манежный, спуск, рус
Маразлиевская, ул., рус
Марата, пер., рус
Марата, ул., рус
Марии Демченко, пер., рус
Марии Демченко, ул., рус
Мариинская, ул., рус
Маринеско, спуск, рус
Марины Расковой, пер., рус
Марины Расковой, ул., рус
Марсельская, ул., рус
Мартыновского, пл., рус
Маршала Говорова, ул., рус
Маршала Жукова, просп., рус
Маршрутная, ул., рус
Мастерская, ул., рус
Мастерский, пер., рус
Материальный, пер., рус
Матросская, ул., рус
Матросская слободка, ул., рус
Матросский, спуск, рус
Матюшенко, ул., рус
Махачкалинская, ул., рус
Мациевской, спуск, рус
Мациевской, ул., рус
Мачтовая, ул., рус
Машиностроительный, пер., рус
Маяковского, пер., рус
Маяковского, ул., рус
Маячный, пер., рус
Медицинский, пер., рус
Мелитопольская, ул., рус
Мельникова, ул., рус
Мельницкая, ул., рус
Мельничная, ул., рус
Менделеева, пер., рус
Мендель Мойхер-Сфорима, ул., рус
Менжинского, ул., рус
Металлистов, ул., рус
Метрополитеновский, пер., рус
Мечникова, ул., рус
Мещанская, ул., рус
Мизикевича, ул., рус
Миколы Вороного, ул., рус
Микояна, ул., рус
Милановская, ул., рус
Миловановская, ул., рус
Минаева, ул., рус
Миндальная, ул., рус
Миниатюрный, пер., рус
Минская, ул., рус
Мира, просп., рус
Мира, ул., рус
Мирная, ул., рус
Митракова, пер., рус
Михаила Грушевского, ул., рус
Михайловская, пл., рус
Михайловская, ул., рус
Мицкевича, ул., рус
Мичманский, пер., рус
Мичурина, пер., рус
Мичурина, пл., рус
Мичурина, ул., рус
Мичуринская, ул., рус
Могилевская, ул., рус
Модлинский, пер., рус
Моисенко, ул., рус
Молдавская, ул., рус
Молодежи, пл., рус
Молодежная, ул., рус
Молодежный, пер., рус
Молодогвардейская, ул., рус
Молокова, пер., рус
Молокова, спуск, рус
Молокова, ул., рус
Молчановская, ул., рус
Монастырская, ул., рус
Монгольская, ул., рус
Мореходный, пер., рус
Мориса Тореза, ул., рус
Морская, ул., рус
Морской, пер., рус
Москвина, пер., рус
Московская, ул., рус
Мостовой, пер., рус
Моторная, ул., рус
Моторный, пер., рус
МТС, ул., рус
Мукачевский, пер., рус
Мусина, пер., рус
Мясоедова, пер., рус
Мясоедовская, ул., рус
Набережная, ул., рус
Навигационная, ул., рус
Навигационный, пер., рус
Нагорная, ул., рус
Надеждинская, ул., рус
Надежды Крупской, ул., рус
Наклонная, ул., рус
Наливная, ул., рус
Наличная, ул., рус
Наличный, пер., рус
Наличный, спуск, рус
Наримана Нариманова, пер., рус
Народная, ул., рус
Нарышкинский, спуск, рус
Нахимова, пер., рус
Небесной Сотни, просп., рус
Неделина, ул., рус
Неждановой, ул., рус
Нежинская, ул., рус
Независимости, пл., рус
Независимости, ул., рус
Некрасова, пер., рус
Немировича-Данченко, ул., рус
Нерубайская, ул., рус
Нескучная, ул., рус
Нестроевой, пер., рус
Нефтяников, пер., рус
Нефтяников, ул., рус
Нефтяной, пер., рус
Нечипуренко, пер., рус
Нечуя-Левицкого, ул., рус
Никитина, ул., рус
Никифорова, ул., рус
Николаевская дорога, ул., рус
Николаевский , бульвар, рус
Николая Боровского, ул., рус
Николая Гефта, ул., рус
Николая Гумилева, ул., рус
Николая Плыгуна, ул., рус
Николая Троицкого, ул., рус
Новаторов, ул., рус
Новая, ул., рус
Новая Конная, пл., рус
Новгородская, ул., рус
Новикова, ул., рус
Новинского, ул., рус
Новобазарная, пл., рус
Новобазарный, пер., рус
Новобереговая, ул., рус
Новоинститутский, пер., рус
Новомосковская дорога, ул., рус
Новороссийская, ул., рус
Новороссийский, пер., рус
Новорыбная, ул., рус
Новоселов, пл., рус
Новоселов, ул., рус
Новосельская, ул., рус
Новосельского, ул., рус
Новослободской, спуск, рус
Новоукраинский, пер., рус
Новощепной ряд, ул., рус
Ногинского, ул., рус
Обильная, ул., рус
Обильный, пер., рус
Обнорского, ул., рус
Обороны Ленинграда, ул., рус
Обрывистая, ул., рус
Обсерваторная, ул., рус
Обсерваторный, пер., рус
Овидиопольская, дорога, рус
Овидиопольская, ул., рус
Овидиопольская дорога, ул., рус
Овидиопольская дуга, ул., рус
Овражный, пер., рус
Огородная, ул., рус
Одария, ул., рус
Одесская, ул., рус
Одесский, пер., рус
Одиннадцатая, ул., рус
Озерная, ул., рус
Озерный, пер., рус
Окружная, ул., рус
Октября, ул., рус
Октябрят, ул., рус
Октябрьский, пер., рус
Октябрьской победы, ул., рус
Октябрьской революции, пл., рус
Октябрьской революции, ул., рус
Ольгиевская, ул., рус
Ольгиевский, спуск, рус
Омская, ул., рус
Онежская, ул., рус
Ониловой, пер., рус
Оранжерейный, пер., рус
Орджоникидзе, ул., рус
Оренбургская, ул., рус
Ореховая, ул., рус
Ореховый, пер., рус
Орликова, пер., рус
Орловская, ул., рус
Орловский, пер., рус
Осенняя, ул., рус
Осипенко, ул., рус
Осипова, ул., рус
Остапа Вишни, ул., рус
Островидова, ул., рус
Островского, ул., рус
Остроя, ул., рус
Отважный, пер., рус
Отважных, ул., рус
Отечественная, ул., рус
Отрадная, ул., рус
Офицерская, ул., рус
Офицерский, пер., рус
Очаковская, ул., рус
Павла Кравцова, пер., рус
Павла Шклярука, ул., рус
Павлика Ларишкина, пер., рус
Павловская, ул., рус
Павлоградская, ул., рус
Павлодарская, ул., рус
Палатский, пер., рус
Палубная, ул., рус
Палубный, пер., рус
Панаса Мирного, ул., рус
Пантелеймоновская, ул., рус
Панченко, ул., рус
Папанина, ул., рус
Парашютная, ул., рус
Парашютный, пер., рус
Парковая, ул., рус
Парковый, пер., рус
Парниковая, ул., рус
Паровая, ул., рус
Паровозная, ул., рус
Партизанская, ул., рус
Партизанский, пер., рус
Пархоменко, ул., рус
Пассионарии, ул., рус
Пастера, ул., рус
Патриотическая, ул., рус
Патриса Лумумбы, просп., рус
Паустовского, ул., рус
Педагогическая, ул., рус
Педагогический, пер., рус
Пекинская, ул., рус
Пекинский, пер., рус
Первая, ул., рус
Первомайский, пер., рус
Перекопской дивизии, ул., рус
Перекопской победы, спуск, рус
Перекопской победы, ул., рус
Пересыпская, ул., рус
Пересыпская, ул. 1-я, рус
Пересыпский, пер., рус
Пересыпский, спуск, рус
Песочная, ул., рус
Песочный, пер. 4-й, рус
Пестеля, ул., рус
Песчаная, ул., рус
Петра Великого, ул., рус
Петра Лещенко, ул., рус
Петрашевского, ул., рус
Петренко, ул., рус
Петровского, ул., рус
Петропавловская, ул., рус
Пилипа Орлика, ул., рус
Пилотная, ул., рус
Пилотный, пер., рус
Пилотский, пер., рус
Пионерская, ул., рус
Пионерский, пер., рус
Пионный, пер., рус
Пироговская, ул., рус
Пироговский, пер., рус
Писарева, ул., рус
Писателей, пер., рус
Пишенина, ул., рус
Пишоновская, ул., рус
Пишоновский, пер., рус
Пишоновский, спуск, рус
Планетная, ул., рус
Платановая, ул., рус
Победы, ул., рус
Поворотная, ул., рус
Подбельского, ул., рус
Подвойского, ул., рус
Подольская, ул., рус
Подпольной иностранной коллегии, ул., рус
Подъемный, пер., рус
Поездная, ул., рус
Покотилова, пер., рус
Покровский, пер., рус
Полевая, ул., рус
Полевой, пер., рус
Ползунова, пер., рус
Ползунова, ул., рус
Политкаторжан, ул., рус
Полицейская, пл., рус
Полицейская, ул., рус
Полтавская, ул., рус
Полтавской победы, ул., рус
Полюсная, ул., рус
Полярников, пл., рус
Полярников, ул., рус
Польская, ул., рус
Польский, спуск, рус
Понятовского, ул., рус
Поперечная, ул., рус
Поперечный, пер., рус
Попова, пер., рус
Портновская, ул., рус
Посевная, ул., рус
Поселочная, ул., рус
Посмитного, ул., рус
Потемкинцев, пл., рус
Потемкинцев, ул., рус
Почтовая, ул., рус
Почтовый, пер., рус
Правды, пер., рус
Правды, ул., рус
Преображенская, пл., рус
Преображенская, ул., рус
Пржевальского, пер., рус
Прибрежная, ул., рус
Прибрежный, пер., рус
Привозная, пл., рус
Привозная, ул., рус
Привокзальная, пл., рус
Привокзальный, пер., рус
Приморская, ул., рус
Приморский , бульвар, рус
Приморский, пер., рус
Прирельсовая, ул., рус
Присутственная, ул., рус
Приютский, пер., рус
Провиантская, ул., рус
Провиантский, пер., рус
Прогонная, ул., рус
Продольная, ул. 1-я, рус
Проездной, пер., рус
Проектируемая, ул., рус
Проектируемый, пер., рус
Прокатная, ул., рус
Прокудинский, пер., рус
Пролетарская, ул., рус
Пролетарский, бульвар, рус
Пролетарский, пер., рус
Пролеткульта, ул., рус
Промышленная, ул., рус
Промышленный, пер., рус
Прорезная, ул., рус
Прорезной, пер., рус
Проселочная, ул., рус
Пространственная, ул., рус
Проточный, пер., рус
Профессора Карышковского, ул., рус
Профессора Коровицкого, ул., рус
Профинтерна, ул., рус
Профсоюзная, ул., рус
Прохоровская, ул., рус
Прохоровский, пер., рус
Прохоровский, сквер, рус
Проценко, ул., рус
Псковская, ул., рус
Псковский, пер., рус
Пугачева, ул., рус
Пугачевский, пер., рус
Путевая, ул., рус
Пушкинская, ул., рус
Пшеничная, ул., рус
Пятницкого, ул., рус
Пятой пятилетки, ул., рус
Равенства, пер., рус
Равенства, ул., рус
Радиальная, ул., рус
Радиальный, пер., рус
Радио, ул., рус
Радищева, пер., рус
Радостная, ул., рус
Радостный, пер., рус
Радужная, ул., рус
Радужный, пер., рус
Раздольная, ул., рус
Разумовская, ул., рус
Разумовский, пер., рус
Раисы Сергиенко, пер., рус
Ракетная, ул., рус
Раковского, ул., рус
Рапалова, ул., рус
Раскидайловская, ул., рус
Рассвета, ул., рус
Рачкова, ул., рус
Реввоенсовета, ул., рус
Революции, пл., рус
Резницкий, пер., рус
Резничный, пер., рус
Рекордная, ул., рус
Рекордный, пер., рус
Рельефная, ул., рус
Ремесленная, ул., рус
Ренийская, ул., рус
Репалова, ул., рус
Репина, ул., рус
Республиканская, ул., рус
Рижская, ул., рус
Ризовская, ул., рус
Ришельевская, ул., рус
Ровенская, ул., рус
Ровный, пер., рус
Рождественский, пер., рус
Розовая, ул., рус
Розы Люксембург, пл., рус
Розы Люксембург, ул., рус
Романа Кармена, ул., рус
Романа Шухевича, пер., рус
Романовская, ул., рус
Ромашковая, ул., рус
Ромена Роллана, пер., рус
Российский, пер., рус
Ростовская, ул., рус
Рощевая, ул., рус
Ртутный, пер., рус
Рулевой, пер., рус
Рыбачий, пер., рус
Рыбачья, ул., рус
Рыбачья Балка, ул., рус
Рыбная, ул., рус
Рысакова, ул., рус
Сабанеев, пер., рус
Сабанеев мост, ул., рус
Сабанский, пер., рус
Савранская, ул., рус
Садиковская, ул., рус
Садовая, ул., рус
Садовского, ул., рус
Садовый, пер., рус
Сакко, ул., рус
Саксаганского, ул., рус
Салтыкова-Щедрина, ул., рус
Самарская, ул., рус
Самодеятельности, ул., рус
Самолетная, ул., рус
Санаторный, пер., рус
Санитарная, ул., рус
Саперный, пер., рус
Сапожная, ул., рус
Сапожникова, пер., рус
Саратский, пер., рус
Сахарова, ул., рус
Саши Хорошенко, ул., рус
Свердлова, ул., рус
Светлая, ул., рус
Светлый, пер., рус
Свободы, пер., рус
Свободы, просп., рус
Севастопольская, ул., рус
Севастопольский, пер., рус
Северная, ул., рус
Северный, пер., рус
Северный мост, ул., рус
Сегедская, ул., рус
Селекционная, ул., рус
Селянская, ул., рус
Селянский, спуск, рус
Сельская, ул., рус
Сельскохозяйственная, ул., рус
Сельскохозяйственный, пер., рус
Сельсоветская, ул., рус
Сельсоветский, пер., рус
Семафорный, пер., рус
Семена Яхненко, ул., рус
Семинарская, ул., рус
Сенная, пл., рус
Сенная, ул., рус
Сергея Варламова, ул., рус
Сергея Ядова, ул., рус
Серго, ул., рус
Серединская, пл., рус
Серединский, сквер, рус
Серова, ул., рус
Серогодского, ул., рус
Серцинская, ул., рус
Сестрин, пер., рус
Сеченова, пер., рус
Сибирская, ул., рус
Сивашский, пер., рус
Симиренко, ул., рус
Симферопольская, ул., рус
Сиреневый , проезд, рус
Сиреневый, пер., рус
Сиротская, ул., рус
Сиротский, пер., рус
Сказочный, пер., рус
Сквозной, пер., рус
Скворцова, ул., рус
Скидановская, ул., рус
Скидановский, пер., рус
Скидановский, спуск, рус
Складская, ул., рус
Скобелева, ул., рус
Скотобойный, пер., рус
Скотский, пер., рус
Скрипичный, пер., рус
Скульпторный, пер., рус
Славы, пер., рус
Слепнева, пер., рус
Слепнева, пер., рус
Слободская, ул., рус
Слободской, пер., рус
Слободской, спуск, рус
Смелый, пер., рус
Смирновская, ул., рус
Смоленская, ул., рус
Снитковская, ул., рус
Собинова, ул., рус
Соборная, пл., рус
Советник ?,, рус
Советская, ул., рус
Советский, пер., рус
Советской Армии, пл., рус
Советской Армии, ул., рус
Советской милиции, ул., рус
Совхозная, ул., рус
Согласия, ул., рус
Соединительный, пер., рус
Соколовской, ул., рус
Солнечная, ул., рус
Солонцеватый, пер., рус
Соляная, ул., рус
Соляной, пер., рус
Сортировочная, ул., рус
Сосюры, ул., рус
Софиевская, ул., рус
Софиевский, пер., рус
Софьи Перовской, ул., рус
Социальная, ул., рус
Союзный, пер., рус
Спартаковская, ул., рус
Спартаковский, пер., рус
Спасов, пер., рус
Спасский, пер., рус
Спиридоновская, ул., рус
Споритинская, ул., рус
Спортивная, ул., рус
Спортивный, пер., рус
Спортинская, ул., рус
Спутников, ул., рус
Среднефонтанская, дорога, рус
Среднефонтанская, ул., рус
Среднефонтанский, пер., рус
Средняя, ул., рус
Сретенский, пер., рус
Сталепрокатная, ул., рус
Сталина, просп., рус
Сталина, ул., рус
Стандартный, пер., рус
Станиславского, ул., рус
Станкостроительная, ул., рус
Станционная, ул., рус
Старицкого, ул., рус
Старобазарная, пл., рус
Старобазарная, ул., рус
Старобазарный, сквер, рус
Староинститутская, ул., рус
Старокиевская, дорога, рус
Староконная, пл., рус
Староконный, пер., рус
Старообрядческий, пер., рус
Старообрядческий, спуск, рус
Старопортофранковская, ул., рус
Старорезничная, ул., рус
Старорезничный, пер., рус
Старосенная, пл., рус
Старосенная, ул., рус
Старостина, ул., рус
Стасова, пер., рус
Стахановский, пер., рус
Стекольная, ул., рус
Стекольный, пер., рус
Стельмаха, ул., рус
Степана Олейника, спуск, рус
Степана Разина, ул., рус
Степная, ул., рус
Степной, пер., рус
Степовая, ул., рус
Столбовая, ул., рус
Строганова, ул., рус
Строителей, ул., рус
Строительная, ул., рус
Строительный, пер., рус
Студеная, ул., рус
Студенческая, ул., рус
Студенческий, пер., рус
Ступенчатый, пер., рус
Стурдзовский, пер., рус
Суворова, пер., рус
Суворова, ул., рус
Суворовская, ул., рус
Судебный , бульвар, рус
Судебный, пер., рус
Судостроительная, ул., рус
Судостроительный, пер., рус
Сумская, ул., рус
Сумской, пер., рус
Суперфосфатная, ул., рус
Сурикова, пер., рус
Сурикова, ул., рус
Сухолиманская, ул., рус
Таможенная, пл., рус
Танкерная, ул., рус
Танкистов, ул., рус
Танфильева, ул., рус
Тарло, ул., рус
Тарутинская, ул., рус
Татарбунарская, ул., рус
Творческая, ул., рус
Театральная, пл., рус
Театральный, пер., рус
Текстильщиков, ул., рус
Тельмана, пер., рус
Тельмана, ул., рус
Тенистая, ул., рус
Тепличная, ул., рус
Тепличный, пер., рус
Терешковой, пер., рус
Техническая, ул., рус
Технический, пер., рус
Тибора Самуэли, спуск, рус
Тимирязева, пер., рус
Тимирязева, ул., рус
Тимоновская, ул., рус
Тимоновский, спуск, рус
Тираспольская, пл., рус
Тираспольская, ул., рус
Тираспольское , шоссе, рус
Товарная, ул., рус
Товарный, пер., рус
Тодорова, ул., рус
Токарева, ул., рус
Толбухина, пер., рус
Толбухина, пл., рус
Толбухина, ул., рус
Томаса, ул., рус
Томилина, ул., рус
Тон Дык Тханга, пер., рус
Тополевая, ул., рус
Тополевый, пер., рус
Топольского, пер., рус
Торговая, ул., рус
Тракторная, ул., рус
Трамвайная, ул., рус
Трамвайный, пер., рус
Транспортная, ул., рус
Транспортный, пер., рус
Третецкий, пер., рус
Третий, пер., рус
Третья, ул., рус
Треугольный, пер., рус
Троицкая, ул., рус
Троллейбусная, ул., рус
Троцкого, ул., рус
Трудовая, ул., рус
Трудовой, пер., рус
Трудовых резервов, ул., рус
Трусова, ул., рус
Трушевский, пер., рус
Тульская, ул., рус
Тупиковый, пер., рус
Тупиковый-Пролетарский, пер., рус
Тупиковый-Уральский, пер., рус
Тургенева, ул., рус
Туристская, ул., рус
Туристский, пер., рус
Тушковый, пер., рус
Тюремный, пер., рус
Угловая, ул., рус
Ударников, ул., рус
Удельный, пер., рус
Ужгородский, пер., рус
Узкий, пер., рус
Украинская, ул., рус
Украинский, пер., рус
Улитина, ул., рус
Ульянова, ул., рус
Ульяновская, ул., рус
Ульяновский, пер., рус
Уманская, ул., рус
Умова, ул., рус
Университетский, пер., рус
Уральская, ул., рус
Уральский, пер., рус
Урицкого, ул., рус
Урожайная, ул., рус
Усатова, ул., рус
Усатовская, ул., рус
Успенская, ул., рус
Успенский, пер., рус
Уссурийская, ул., рус
Утесова, ул., рус
Уточкина, пер., рус
Ученическая, ул., рус
Ученический, пер., рус
Училищная, ул., рус
Ушакова, пер., рус
Ушинского, пер., рус
Уютная, ул., рус
Фабричная, ул., рус
Февральская, ул., рус
Фельдмана, бульвар, рус
Фестивальная, ул., рус
Филатова, ул., рус
Филипова, ул., рус
Филиппа Орлика, ул., рус
Филодоров, пер., рус
Филодорова, ул., рус
Флотская, ул., рус
Флотский, пер., рус
Фонтанская, дорога, рус
Франца Меринга, ул., рус
Французский , бульвар, рус
Фруктовый, пер., рус
Фрунзе, ул., рус
Фурманова, ул., рус
Хаджибеевский, пер., рус
Хаджибейская, дорога, рус
Халтурина, ул., рус
Харьковская, ул., рус
Харьковский, пер., рус
Хвойный, пер., рус
Хворостина, пер., рус
Хворостина, сквер, рус
Хворостина, ул., рус
Херсонская, ул., рус
Химиков, ул., рус
Химическая, ул., рус
Химический, пер., рус
Хмельницкая, ул., рус
Хозе Диаса, пер., рус
Холмистая, ул., рус
Христо Ботева, ул., рус
Хрустальная, ул., рус
Хрустальный, пер., рус
Художника Федорова, ул., рус
Хуторская, ул., рус
Хуторской, пер., рус
Хуторянская, ул., рус
Цветной, пер., рус
Цветочная, ул., рус
Цветочный, пер., рус
Цементный, пер., рус
Центральная, ул., рус
Центральный аэропорт, ул., рус
Церковная, пл., рус
Церковная, ул., рус
Цимлянская, ул., рус
Циолковского, ул., рус
Цыганская, ул., рус
Чайковского, пер., рус
Чапаева, пер., рус
Чапаева, ул., рус
Чапаевский, пер., рус
Челюскинцев, ул., рус
Черепановых, пер., рус
Черепановых, ул., рус
Черкасская, ул., рус
Черниговская, ул., рус
Черниговский, пер., рус
Черновицкий, пер., рус
Черноморская, дорога, рус
Черноморская, ул., рус
Черноморский, пер., рус
Черноморского казачества, ул., рус
Чернышевского, ул., рус
Чернявицкий, пер., рус
Черняховского, ул., рус
Четвертая, ул., рус
Чехова, пер., рус
Чижикова, ул., рус
Читальный, пер., рус
Чичерина, ул., рус
Чкалова, пер., рус
Чкалова, ул., рус
Чубаевская, ул., рус
Чубаевский, пер., рус
Шалашный, пер., рус
Шалинская, ул., рус
Шаляпина, пер., рус
Шампанский, пер., рус
Шарлатанский, пер., рус
Шахтинский, пер., рус
Шебелинский, пер., рус
Шевченко, пер., рус
Шевченко, просп., рус
Шевченко, ул., рус
Шестакова, ул., рус
Шестой, пер., рус
Шефская, ул., рус
Шилова, ул., рус
Ширшова, ул., рус
Ширяевский, пер., рус
Шишкина, пер., рус
Шишкина, ул., рус
Шклярука, ул., рус
Шкодова гора, ул., рус
Школьная, ул., рус
Школьный, пер., рус
Школьный аэродром, ул., рус
Шмидта, пер., рус
Шмидта, просп., рус
Шолом-Алейхема, ул., рус
Шолохова, пер., рус
Шота Руставели, ул., рус
Штабной, пер., рус
Штепенко, пер., рус
Штиглица, ул., рус
Штилевая, ул., рус
Штурвальная, ул., рус
Штурманский, пер., рус
Шухевича, пер., рус
Щеголева, ул., рус
Щеголевская, ул., рус
Щелакова, ул., рус
Щепкина, ул., рус
Щепной, пер., рус
Щербакова, ул., рус
Щорса, пер., рус
Щорса, спуск, рус
Щорса, ул., рус
Щукина, пер., рус
Эйзенштейна, пер., рус
Экономический, пер., рус
Элеваторная, ул., рус
Электрический, пер., рус
Энгельса, ул., рус
Энтузиастов , бульвар, рус
Эстакадная, ул., рус
Эстафетная, ул., рус
Эстонская, ул., рус
Эстонский, пер., рус
Юбилейная, ул., рус
Южная , дорога, рус
Южная, ул., рус
Южносанаторный, пер., рус
Южный, пер., рус
Юлиуса Фучика, ул., рус
Юнкерский , бульвар, рус
Юнкерский, пер., рус
Юннатов, пер., рус
Юннатов, ул., рус
Юрия Матлахова, ул., рус
Юрия Олеши, ул., рус
Юрьевская, ул., рус
Яблоневая, ул., рус
Яблочкиной, пер., рус
Яблочная, ул., рус
Якира, пл., рус
Якира, ул., рус
Яковлева, ул., рус
Якорный, пер., рус
Якутская, ул., рус
Ямская, ул., рус
Ямчитского, ул., рус
Январский, пер., рус
Январского восстания, пер., рус
Январского восстания, пл., рус
Январского восстания, сквер, рус
Январского восстания, ул., рус
Янтарный, пер., рус
Ярмарочная, пл., рус
Ярослава Галана, ул., рус
Ярославского, ул., рус
Ясельная, пл., рус
Ясельная, ул., рус
Ясная, ул., рус
Яхненко Семена, ул., рус
Яши Гордиенко, ул., рус
, укр, укр
10-а Люстдорфська, вул., укр
10-а Пересипська, вул., укр
10-а Суворовська, вул., укр
10-й Чорноморський, пров., укр
11-а Люстдорфська, вул., укр
11-а Суворовська, вул., укр
11-й Чорноморський, пров., укр
12-а Люстдорфська, вул., укр
12-а Суворовська, вул., укр
12-й Чорноморський, пров., укр
13-а Люстдорфська, вул., укр
13-а Суворовська, вул., укр
13-й Чорноморський, пров., укр
14-а Люстдорфська, вул., укр
14-а Суворовська, вул., укр
15-а Люстдорфська, вул., укр
15-а Суворовська, вул., укр
16-а Люстдорфська, вул., укр
16-я Люстдорфська, вул., укр
17-а Люстдорфська, вул., укр
18-а Люстдорфська, вул., укр
19-а Люстдорфська, вул., укр
19-а Суворовська, вул., укр
1-а Виноградна, вул., укр
1-а Заводська, вул., укр
1-а Лиманчик, вул., укр
1-а Люстдорфська, вул., укр
1-а Пересипська, вул., укр
1-а Приміська, вул., укр
1-а Проектована, вул., укр
1-а Садова, вул., укр
1-а Станційна, вул., укр
1-а Суворовська, вул., укр
1-а Чубаївка, вул., укр
1-й 6-ї вулиці, пров., укр
1-й Аеродромний, пров., укр
1-й Академічний, пров., укр
1-й Амбулаторний, пров., укр
1-й Амундсена, пров., укр
1-й Амурський, пров., укр
1-й Балтський, пров., укр
1-й Басейний, пров., укр
1-й Бузьковий, пров., укр
1-й Вапняний, пров., укр
1-й Василя Кандинського, пров., укр
1-й Водопровідний, пров., укр
1-й Восьмого березня, пров., укр
1-й Глазунова, пров., укр
1-й Дунаєвський, пров., укр
1-й Керченський, пров., укр
1-й Кипарисний, пров., укр
1-й Китобійний, пров., укр
1-й Ключовий, пров., укр
1-й Кустанайський, пров., укр
1-й Лазуровий, пров., укр
1-й Локомотивний, пров., укр
1-й Лузанівський, пров., укр
1-й Лютневий, пров., укр
1-й Магнітогорський, пров., укр
1-й Марата, пров., укр
1-й Моторний, пров., укр
1-й Нафтовиків, пров., укр
1-й Наявний, пров., укр
1-й Олександра Невського, пров., укр
1-й Орловський, пров., укр
1-й Офіцерський, пров., укр
1-й Першотравневий, пров., укр
1-й Ползунова, пров., укр
1-й Проїзний, пров., укр
1-й Разумовський, пров., укр
1-й Рівності, пров., укр
1-й Рясний, пров., укр
1-й Сиротський, пров., укр
1-й Скляний, пров., укр
1-й Соляний, пров., укр
1-й Студентський, пров., укр
1-й Сурікова, пров., укр
1-й Східний, пров., укр
1-й Тепличний, пров., укр
1-й Травневий, пров., укр
1-й Український, пров., укр
1-й Флотський, пров., укр
1-й Хімічний, пров., укр
1-й Чорноморський, пров., укр
1-й Шишкіна, пров., укр
1-й Ювілейний, пров., укр
1-й Юнатів, пров., укр
21 км Старокиївського шосе, вул., укр
22-а Суворовська, вул., укр
23-а Суворовська, вул., укр
24-а Суворовська, вул., укр
25-а Суворовська, вул., укр
26-а Суворовська, вул., укр
27-а Суворовська, вул., укр
28-а Суворовська, вул., укр
29-а Суворовська, вул., укр
2-а Виноградна, вул., укр
2-а Заводська, вул., укр
2-а Лиманчик, вул., укр
2-а Люстдорфська, вул., укр
2-а Пересипська, вул., укр
2-а Приміська, вул., укр
2-а Проектована, вул., укр
2-а Садова, вул., укр
2-а Сортувальна, вул., укр
2-а Станційна, вул., укр
2-а Суворовська, вул., укр
2-й Аеродромний, пров., укр
2-й Академічний, пров., укр
2-й Амбулаторний, пров., укр
2-й Амундсена, пров., укр
2-й Амурський, пров., укр
2-й Артилерійський, пров., укр
2-й Балтський, пров., укр
2-й Басейний, пров., укр
2-й Бузьковий, пров., укр
2-й Вапняний, пров., укр
2-й Василя Кандинського, пров., укр
2-й Васнецова, пров., укр
2-й Водопровідний, пров., укр
2-й Восьмого березня, пров., укр
2-й Глазунова, пров., укр
2-й Деревообробний, пров., укр
2-й Дунаєвський, пров., укр
2-й Керченський, пров., укр
2-й Кипарисний, пров., укр
2-й Китобійний, пров., укр
2-й Ключовий, пров., укр
2-й Костанді, пров., укр
2-й Кустанайський, пров., укр
2-й Лазуровий, пров., укр
2-й Локомотивний, пров., укр
2-й Лузанівський, пров., укр
2-й Лютневий, пров., укр
2-й Магнітогорський, пров., укр
2-й Марата, пров., укр
2-й Моторний, пров., укр
2-й Нафтовиків, пров., укр
2-й Наявний, пров., укр
2-й Обільний, пров., укр
2-й Олександра Невського, пров., укр
2-й Офіцерський, пров., укр
2-й Першотравневий, пров., укр
2-й Ползунова, пров., укр
2-й Проїзний, пров., укр
2-й Разумовський, пров., укр
2-й Рівності, вул., укр
2-й Сиротський, пров., укр
2-й Скляний, пров., укр
2-й Соляний, пров., укр
2-й Степовий, пров., укр
2-й Студентський, пров., укр
2-й Суріковий, пров., укр
2-й Східний, пров., укр
2-й Тепличний, пров., укр
2-й Травневий, пров., укр
2-й Тупиковий, пров., укр
2-й Український, пров., укр
2-й Флотський, пров., укр
2-й Хаджибейський, пров., укр
2-й Хімічний, пров., укр
2-й Чорноморський, пров., укр
2-й Шишкіна, пров., укр
2-й Юнатів, пров., укр
30-а Суворовська, вул., укр
31-а Суворовська, вул., укр
32-а Суворовська, вул., укр
36-а, вул., укр
37-а, вул., укр
38-а, вул., укр
39-а, вул., укр
3-а Виноградна, вул., укр
3-а Заводська, вул., укр
3-а Лиманчик, вул., укр
3-а Люстдорфська, вул., укр
3-а Пересипська, вул., укр
3-а Приміська, вул., укр
3-а Садова, вул., укр
3-а Станційна, вул., укр
3-а Суворовська, вул., укр
3-й Аеродромний, пров., укр
3-й Амундсена, пров., укр
3-й Амурський, пров., укр
3-й Балтський, пров., укр
3-й Басейний, пров., укр
3-й Вапняний, пров., укр
3-й Василя Кандинського, пров., укр
3-й Водопровідний, пров., укр
3-й Восьмого березня, пров., укр
3-й Деревообробний, пров., укр
3-й Дунаєвський, пров., укр
3-й Західний, пров., укр
3-й Керченський, пров., укр
3-й Кипарисний, пров., укр
3-й Костанді, пров., укр
3-й Лазуровий, пров., укр
3-й Магнітогорський, пров., укр
3-й Моторний, пров., укр
3-й Нафтовиків, пров., укр
3-й Наявний, пров., укр
3-й Олександра Невського, пров., укр
3-й Проектований, пров., укр
3-й Скляний, пров., укр
